Goal,Initial,Mis. Path Cost,Mis. # Nodes,Mis.Time(mili),Mis. Seq.,Man. Path Cost,Man. # Nodes,Man.Time(mili),Man. Seq.,
123456780,813526470,14,173,0,Swap 8 & 7->Swap 0 & 7->Swap 8 & 4->Swap 6 & 3->Swap 2 & 1->Swap 8 & 2->Swap 3 & 6->Swap 7 & 0->Swap 5 & 2->Swap 4 & 5->Swap 7 & 5->Swap 1 & 8->Swap 2 & 8->Swap 5 & 8->DONE,14,56,0,Swap 8 & 7->Swap 0 & 7->Swap 8 & 4->Swap 6 & 3->Swap 2 & 1->Swap 8 & 2->Swap 3 & 6->Swap 7 & 0->Swap 5 & 2->Swap 1 & 8->Swap 2 & 8->Swap 4 & 5->Swap 7 & 5->Swap 5 & 8->DONE,
123456780,683175420,16,510,1,Swap 6 & 5->Swap 6 & 4->Swap 8 & 4->Swap 8 & 2->Swap 4 & 7->Swap 2 & 8->Swap 8 & 2->Swap 6 & 1->Swap 7 & 2->Swap 7 & 1->Swap 4 & 7->Swap 1 & 8->Swap 1 & 6->Swap 2 & 8->Swap 2 & 6->Swap 5 & 6->DONE,16,88,0,Swap 6 & 5->Swap 6 & 4->Swap 8 & 4->Swap 8 & 2->Swap 4 & 7->Swap 2 & 8->Swap 8 & 2->Swap 6 & 1->Swap 7 & 2->Swap 1 & 6->Swap 7 & 6->Swap 4 & 7->Swap 5 & 6->Swap 2 & 5->Swap 2 & 8->Swap 5 & 8->DONE,
123456780,421570386,28,966,2,Swap 5 & 2->Swap 8 & 7->Swap 8 & 4->Swap 6 & 2->Swap 2 & 3->Swap 4 & 8->Swap 0 & 7->Swap 3 & 2->Swap 7 & 0->Swap 2 & 6->Swap 5 & 1->Swap 6 & 2->Swap 3 & 1->Swap 2 & 6->Swap 3 & 5->Swap 2 & 5->Swap 4 & 3->Swap 5 & 3->Swap 0 & 6->Swap 7 & 3->Swap 3 & 8->Swap 6 & 0->Swap 7 & 5->Swap 3 & 7->Swap 3 & 4->Swap 2 & 3->Swap 1 & 3->Swap 1 & 2->DONE,28,88,0,Swap 5 & 2->Swap 8 & 7->Swap 8 & 4->Swap 6 & 2->Swap 2 & 3->Swap 4 & 8->Swap 0 & 7->Swap 3 & 2->Swap 7 & 0->Swap 2 & 6->Swap 5 & 1->Swap 6 & 2->Swap 3 & 1->Swap 2 & 6->Swap 3 & 5->Swap 2 & 5->Swap 4 & 3->Swap 5 & 3->Swap 0 & 6->Swap 7 & 3->Swap 3 & 8->Swap 7 & 5->Swap 3 & 7->Swap 3 & 4->Swap 6 & 0->Swap 2 & 3->Swap 1 & 3->Swap 1 & 2->DONE,
123456780,316257480,28,947,2,Swap 2 & 1->Swap 1 & 2->Swap 0 & 8->Swap 0 & 5->Swap 2 & 1->Swap 3 & 1->Swap 8 & 5->Swap 6 & 0->Swap 7 & 4->Swap 6 & 7->Swap 7 & 3->Swap 0 & 3->Swap 3 & 0->Swap 5 & 0->Swap 3 & 6->Swap 3 & 2->Swap 6 & 7->Swap 1 & 6->Swap 5 & 7->Swap 4 & 2->Swap 2 & 4->Swap 1 & 3->Swap 7 & 6->Swap 7 & 3->Swap 5 & 2->Swap 2 & 7->Swap 7 & 5->Swap 4 & 7->DONE,28,111,0,Swap 2 & 1->Swap 1 & 2->Swap 0 & 8->Swap 0 & 5->Swap 2 & 1->Swap 3 & 1->Swap 8 & 5->Swap 6 & 0->Swap 7 & 4->Swap 6 & 7->Swap 7 & 3->Swap 0 & 3->Swap 3 & 0->Swap 5 & 0->Swap 3 & 6->Swap 3 & 2->Swap 6 & 7->Swap 1 & 6->Swap 5 & 7->Swap 4 & 2->Swap 2 & 4->Swap 1 & 3->Swap 7 & 6->Swap 7 & 3->Swap 2 & 1->Swap 7 & 2->Swap 1 & 7->Swap 4 & 7->DONE,
123456780,320415786,16,677,2,Swap 3 & 2->Swap 0 & 6->Swap 3 & 1->Swap 2 & 1->Swap 0 & 1->Swap 1 & 5->Swap 5 & 0->Swap 8 & 7->Swap 0 & 5->Swap 7 & 8->Swap 5 & 0->Swap 6 & 0->Swap 1 & 2->Swap 1 & 3->Swap 5 & 3->Swap 2 & 5->DONE,16,122,0,Swap 3 & 2->Swap 0 & 6->Swap 3 & 1->Swap 2 & 1->Swap 0 & 1->Swap 1 & 5->Swap 5 & 0->Swap 8 & 7->Swap 0 & 5->Swap 7 & 8->Swap 5 & 0->Swap 6 & 0->Swap 2 & 3->Swap 5 & 3->Swap 1 & 5->Swap 1 & 2->DONE,
123456780,146278503,24,545,1,Swap 6 & 3->Swap 2 & 1->Swap 1 & 2->Swap 3 & 5->Swap 2 & 1->Swap 8 & 7->Swap 3 & 1->Swap 0 & 7->Swap 7 & 5->Swap 1 & 3->Swap 0 & 8->Swap 8 & 3->Swap 4 & 2->Swap 5 & 3->Swap 1 & 4->Swap 5 & 0->Swap 7 & 8->Swap 3 & 8->Swap 3 & 6->Swap 8 & 0->Swap 7 & 2->Swap 2 & 4->Swap 5 & 7->Swap 4 & 5->DONE,24,78,0,Swap 6 & 3->Swap 2 & 1->Swap 1 & 2->Swap 3 & 5->Swap 2 & 1->Swap 8 & 7->Swap 3 & 1->Swap 0 & 7->Swap 7 & 5->Swap 1 & 3->Swap 0 & 8->Swap 8 & 3->Swap 4 & 2->Swap 5 & 3->Swap 1 & 4->Swap 5 & 0->Swap 7 & 8->Swap 7 & 2->Swap 2 & 4->Swap 5 & 7->Swap 4 & 5->Swap 3 & 8->Swap 3 & 6->Swap 8 & 0->DONE,
123456780,382156407,26,548,2,Swap 3 & 2->Swap 8 & 7->Swap 7 & 8->Swap 8 & 7->Swap 2 & 3->Swap 8 & 4->Swap 0 & 6->Swap 6 & 7->Swap 3 & 2->Swap 7 & 0->Swap 6 & 5->Swap 7 & 6->Swap 6 & 7->Swap 0 & 7->Swap 7 & 5->Swap 5 & 7->Swap 8 & 1->Swap 0 & 6->Swap 3 & 8->Swap 5 & 0->Swap 7 & 0->Swap 8 & 3->Swap 2 & 3->Swap 1 & 8->Swap 4 & 8->Swap 7 & 8->DONE,26,78,0,Swap 3 & 2->Swap 8 & 7->Swap 7 & 8->Swap 8 & 7->Swap 2 & 3->Swap 8 & 4->Swap 0 & 6->Swap 6 & 7->Swap 3 & 2->Swap 7 & 0->Swap 6 & 5->Swap 7 & 6->Swap 6 & 7->Swap 0 & 7->Swap 7 & 5->Swap 5 & 7->Swap 8 & 1->Swap 0 & 6->Swap 3 & 8->Swap 5 & 0->Swap 7 & 0->Swap 8 & 3->Swap 1 & 8->Swap 2 & 3->Swap 4 & 8->Swap 7 & 8->DONE,
123456780,437128560,16,366,1,Swap 8 & 7->Swap 7 & 5->Swap 5 & 8->Swap 7 & 2->Swap 4 & 1->Swap 3 & 7->Swap 0 & 8->Swap 8 & 6->Swap 6 & 0->Swap 1 & 4->Swap 7 & 3->Swap 2 & 7->Swap 6 & 7->Swap 8 & 6->Swap 7 & 5->Swap 5 & 8->DONE,16,78,0,Swap 8 & 7->Swap 7 & 5->Swap 5 & 8->Swap 7 & 2->Swap 4 & 1->Swap 3 & 7->Swap 0 & 8->Swap 8 & 6->Swap 6 & 0->Swap 1 & 4->Swap 7 & 3->Swap 2 & 7->Swap 6 & 7->Swap 8 & 6->Swap 7 & 5->Swap 5 & 8->DONE,
123456780,635142870,14,150,0,Swap 4 & 1->Swap 1 & 4->Swap 6 & 5->Swap 6 & 4->Swap 3 & 2->Swap 6 & 1->Swap 8 & 7->Swap 5 & 2->Swap 7 & 8->Swap 1 & 6->Swap 5 & 3->Swap 4 & 6->Swap 2 & 6->Swap 2 & 5->DONE,14,67,0,Swap 4 & 1->Swap 1 & 4->Swap 6 & 5->Swap 6 & 4->Swap 3 & 2->Swap 6 & 1->Swap 8 & 7->Swap 5 & 2->Swap 1 & 6->Swap 5 & 3->Swap 4 & 6->Swap 2 & 6->Swap 2 & 5->Swap 7 & 8->DONE,
123456780,176423580,14,143,1,Swap 7 & 4->Swap 5 & 7->Swap 2 & 1->Swap 6 & 3->Swap 1 & 2->Swap 7 & 2->Swap 2 & 7->Swap 7 & 2->Swap 4 & 5->Swap 3 & 6->Swap 2 & 7->Swap 5 & 4->Swap 7 & 5->Swap 4 & 7->DONE,14,66,0,Swap 7 & 4->Swap 5 & 7->Swap 2 & 1->Swap 6 & 3->Swap 1 & 2->Swap 7 & 2->Swap 2 & 7->Swap 7 & 2->Swap 4 & 5->Swap 2 & 7->Swap 3 & 6->Swap 5 & 4->Swap 7 & 5->Swap 4 & 7->DONE,
123456780,13724685,20,795,1,Swap 0 & 8->Swap 2 & 1->Swap 8 & 0->Swap 1 & 2->Swap 6 & 5->Swap 0 & 8->Swap 7 & 4->Swap 0 & 6->Swap 6 & 4->Swap 0 & 2->Swap 8 & 4->Swap 0 & 1->Swap 4 & 5->Swap 1 & 0->Swap 2 & 0->Swap 4 & 0->Swap 5 & 0->Swap 6 & 7->Swap 4 & 6->Swap 5 & 6->DONE,20,78,1,Swap 0 & 8->Swap 2 & 1->Swap 8 & 0->Swap 1 & 2->Swap 6 & 5->Swap 0 & 8->Swap 7 & 4->Swap 0 & 6->Swap 6 & 4->Swap 0 & 2->Swap 8 & 4->Swap 0 & 1->Swap 4 & 5->Swap 1 & 0->Swap 2 & 0->Swap 6 & 7->Swap 4 & 0->Swap 4 & 6->Swap 5 & 0->Swap 5 & 6->DONE,
123456780,534762180,16,135,0,Swap 4 & 1->Swap 5 & 2->Swap 7 & 1->Swap 5 & 4->Swap 2 & 7->Swap 3 & 4->Swap 0 & 8->Swap 8 & 0->Swap 7 & 2->Swap 6 & 2->Swap 1 & 7->Swap 4 & 3->Swap 2 & 6->Swap 2 & 4->Swap 1 & 5->Swap 4 & 5->DONE,16,67,0,Swap 4 & 1->Swap 5 & 2->Swap 7 & 1->Swap 5 & 4->Swap 2 & 7->Swap 3 & 4->Swap 0 & 8->Swap 8 & 0->Swap 7 & 2->Swap 6 & 2->Swap 4 & 3->Swap 4 & 5->Swap 1 & 7->Swap 1 & 4->Swap 2 & 6->Swap 2 & 5->DONE,
123456780,123576408,6,45,0,Swap 7 & 4->Swap 5 & 7->Swap 0 & 8->Swap 8 & 0->Swap 7 & 5->Swap 4 & 7->DONE,6,34,0,Swap 7 & 4->Swap 5 & 7->Swap 0 & 8->Swap 7 & 5->Swap 4 & 7->Swap 8 & 0->DONE,
123456780,538214760,16,295,1,Swap 5 & 4->Swap 2 & 1->Swap 0 & 8->Swap 8 & 6->Swap 8 & 3->Swap 6 & 0->Swap 5 & 2->Swap 3 & 4->Swap 3 & 1->Swap 8 & 3->Swap 1 & 8->Swap 1 & 5->Swap 6 & 8->Swap 4 & 6->Swap 4 & 2->Swap 2 & 5->DONE,16,78,0,Swap 5 & 4->Swap 2 & 1->Swap 0 & 8->Swap 8 & 6->Swap 8 & 3->Swap 6 & 0->Swap 5 & 2->Swap 3 & 4->Swap 3 & 1->Swap 2 & 5->Swap 8 & 3->Swap 1 & 8->Swap 1 & 2->Swap 6 & 8->Swap 4 & 6->Swap 4 & 5->DONE,
123456780,312480756,14,45,0,Swap 3 & 2->Swap 6 & 5->Swap 8 & 6->Swap 6 & 8->Swap 0 & 5->Swap 8 & 6->Swap 6 & 7->Swap 3 & 1->Swap 7 & 6->Swap 5 & 6->Swap 5 & 8->Swap 6 & 0->Swap 1 & 3->Swap 2 & 3->DONE,14,45,0,Swap 3 & 2->Swap 6 & 5->Swap 8 & 6->Swap 6 & 8->Swap 0 & 5->Swap 8 & 6->Swap 6 & 7->Swap 3 & 1->Swap 7 & 6->Swap 5 & 6->Swap 1 & 3->Swap 2 & 3->Swap 5 & 8->Swap 6 & 0->DONE,
123456780,423758106,14,56,0,Swap 6 & 5->Swap 6 & 4->Swap 4 & 6->Swap 0 & 5->Swap 5 & 8->Swap 4 & 1->Swap 7 & 1->Swap 5 & 6->Swap 8 & 0->Swap 0 & 6->Swap 1 & 7->Swap 1 & 4->Swap 6 & 8->Swap 8 & 0->DONE,14,45,0,Swap 6 & 5->Swap 6 & 4->Swap 4 & 6->Swap 0 & 5->Swap 5 & 8->Swap 4 & 1->Swap 7 & 1->Swap 5 & 6->Swap 8 & 0->Swap 0 & 6->Swap 1 & 7->Swap 1 & 4->Swap 6 & 8->Swap 8 & 0->DONE,
123456780,183526074,24,139,1,Swap 8 & 7->Swap 3 & 2->Swap 2 & 3->Swap 0 & 6->Swap 6 & 0->Swap 7 & 5->Swap 8 & 4->Swap 8 & 1->Swap 5 & 4->Swap 1 & 8->Swap 4 & 7->Swap 4 & 8->Swap 0 & 7->Swap 8 & 2->Swap 5 & 4->Swap 7 & 0->Swap 7 & 4->Swap 0 & 4->Swap 0 & 7->Swap 2 & 8->Swap 7 & 0->Swap 4 & 0->Swap 4 & 8->Swap 4 & 5->DONE,24,56,0,Swap 8 & 7->Swap 3 & 2->Swap 2 & 3->Swap 0 & 6->Swap 6 & 0->Swap 7 & 5->Swap 8 & 4->Swap 8 & 1->Swap 5 & 4->Swap 1 & 8->Swap 4 & 7->Swap 4 & 8->Swap 0 & 7->Swap 8 & 2->Swap 5 & 4->Swap 7 & 0->Swap 7 & 4->Swap 0 & 4->Swap 0 & 7->Swap 2 & 8->Swap 7 & 0->Swap 4 & 0->Swap 4 & 8->Swap 4 & 5->DONE,
