Goal,Initial,Mis. Path Cost,Mis. # Nodes,Mis.Time(mili),Mis. Seq.,Man. Path Cost,Man. # Nodes,Man.Time(mili),Man. Seq.,
123456780,243765180,14,55,0,Swap 0 & 8->Swap 7 & 4->Swap 8 & 0->Swap 0 & 8->Swap 8 & 0->Swap 6 & 5->Swap 4 & 7->Swap 4 & 1->Swap 2 & 4->Swap 7 & 1->Swap 5 & 6->Swap 4 & 2->Swap 1 & 7->Swap 1 & 4->DONE,14,45,0,Swap 0 & 8->Swap 7 & 4->Swap 8 & 0->Swap 0 & 8->Swap 8 & 0->Swap 6 & 5->Swap 4 & 7->Swap 4 & 1->Swap 2 & 4->Swap 7 & 1->Swap 4 & 2->Swap 1 & 7->Swap 1 & 4->Swap 5 & 6->DONE,
123456780,860125437,26,1143,2,Swap 6 & 3->Swap 8 & 5->Swap 6 & 2->Swap 0 & 5->Swap 0 & 8->Swap 7 & 4->Swap 2 & 6->Swap 0 & 7->Swap 8 & 7->Swap 5 & 3->Swap 8 & 0->Swap 3 & 7->Swap 0 & 2->Swap 3 & 2->Swap 2 & 3->Swap 6 & 0->Swap 8 & 1->Swap 1 & 8->Swap 5 & 2->Swap 7 & 3->Swap 4 & 8->Swap 7 & 8->Swap 2 & 0->Swap 2 & 6->Swap 3 & 0->Swap 3 & 6->DONE,26,100,0,Swap 6 & 3->Swap 8 & 5->Swap 6 & 2->Swap 0 & 5->Swap 0 & 8->Swap 7 & 4->Swap 2 & 6->Swap 0 & 7->Swap 8 & 7->Swap 5 & 3->Swap 8 & 0->Swap 3 & 7->Swap 0 & 2->Swap 3 & 2->Swap 2 & 3->Swap 6 & 0->Swap 8 & 1->Swap 1 & 8->Swap 2 & 6->Swap 4 & 8->Swap 5 & 6->Swap 7 & 3->Swap 7 & 8->Swap 6 & 0->Swap 3 & 0->Swap 3 & 6->DONE,
123456780,42136758,14,377,0,Swap 0 & 8->Swap 3 & 2->Swap 2 & 3->Swap 0 & 5->Swap 0 & 4->Swap 3 & 2->Swap 4 & 3->Swap 0 & 1->Swap 1 & 0->Swap 3 & 4->Swap 2 & 3->Swap 4 & 0->Swap 5 & 0->Swap 8 & 0->DONE,14,67,0,Swap 0 & 8->Swap 3 & 2->Swap 2 & 3->Swap 0 & 5->Swap 0 & 4->Swap 3 & 2->Swap 4 & 3->Swap 0 & 1->Swap 1 & 0->Swap 3 & 4->Swap 2 & 3->Swap 4 & 0->Swap 5 & 0->Swap 8 & 0->DONE,
123456780,543726180,22,85,0,Swap 5 & 4->Swap 5 & 1->Swap 1 & 5->Swap 3 & 2->Swap 2 & 3->Swap 5 & 1->Swap 2 & 5->Swap 0 & 8->Swap 6 & 3->Swap 5 & 2->Swap 7 & 1->Swap 4 & 2->Swap 2 & 7->Swap 3 & 6->Swap 4 & 5->Swap 8 & 0->Swap 5 & 4->Swap 7 & 2->Swap 1 & 7->Swap 2 & 4->Swap 1 & 5->Swap 4 & 5->DONE,22,45,1,Swap 5 & 4->Swap 5 & 1->Swap 1 & 5->Swap 3 & 2->Swap 2 & 3->Swap 5 & 1->Swap 2 & 5->Swap 0 & 8->Swap 6 & 3->Swap 5 & 2->Swap 7 & 1->Swap 4 & 2->Swap 2 & 7->Swap 3 & 6->Swap 4 & 5->Swap 8 & 0->Swap 5 & 4->Swap 7 & 2->Swap 4 & 5->Swap 2 & 5->Swap 1 & 7->Swap 1 & 4->DONE,
123456780,172360845,18,3413,7,Swap 7 & 4->Swap 0 & 6->Swap 6 & 0->Swap 3 & 2->Swap 6 & 5->Swap 6 & 7->Swap 8 & 4->Swap 7 & 3->Swap 0 & 5->Swap 3 & 6->Swap 5 & 0->Swap 5 & 6->Swap 5 & 3->Swap 4 & 8->Swap 3 & 7->Swap 2 & 3->Swap 7 & 5->Swap 4 & 7->DONE,18,99,0,Swap 7 & 4->Swap 0 & 6->Swap 6 & 0->Swap 3 & 2->Swap 6 & 5->Swap 6 & 7->Swap 8 & 4->Swap 7 & 3->Swap 0 & 5->Swap 3 & 6->Swap 5 & 0->Swap 5 & 6->Swap 4 & 8->Swap 3 & 1->Swap 7 & 3->Swap 1 & 7->Swap 2 & 3->Swap 4 & 7->DONE,
123456780,126478530,14,263,0,Swap 6 & 3->Swap 0 & 8->Swap 5 & 4->Swap 8 & 3->Swap 3 & 0->Swap 3 & 4->Swap 4 & 7->Swap 4 & 5->Swap 7 & 3->Swap 3 & 7->Swap 8 & 3->Swap 3 & 6->Swap 7 & 5->Swap 5 & 8->DONE,14,56,1,Swap 6 & 3->Swap 0 & 8->Swap 5 & 4->Swap 8 & 3->Swap 3 & 0->Swap 3 & 4->Swap 4 & 7->Swap 4 & 5->Swap 7 & 3->Swap 3 & 7->Swap 8 & 3->Swap 3 & 6->Swap 7 & 5->Swap 5 & 8->DONE,
123456780,418256703,22,361,0,Swap 7 & 4->Swap 0 & 8->Swap 4 & 7->Swap 2 & 1->Swap 1 & 2->Swap 0 & 7->Swap 6 & 3->Swap 8 & 3->Swap 2 & 1->Swap 3 & 7->Swap 7 & 3->Swap 7 & 0->Swap 8 & 6->Swap 4 & 2->Swap 1 & 4->Swap 4 & 1->Swap 2 & 4->Swap 1 & 2->Swap 3 & 6->Swap 3 & 8->Swap 6 & 8->Swap 8 & 0->DONE,22,78,0,Swap 7 & 4->Swap 0 & 8->Swap 4 & 7->Swap 2 & 1->Swap 1 & 2->Swap 0 & 7->Swap 6 & 3->Swap 8 & 3->Swap 2 & 1->Swap 3 & 7->Swap 7 & 3->Swap 7 & 0->Swap 8 & 6->Swap 4 & 2->Swap 1 & 4->Swap 4 & 1->Swap 2 & 4->Swap 1 & 2->Swap 6 & 8->Swap 3 & 8->Swap 3 & 6->Swap 8 & 0->DONE,
123456780,621705483,26,745,2,Swap 6 & 3->Swap 0 & 3->Swap 2 & 1->Swap 5 & 1->Swap 3 & 8->Swap 1 & 5->Swap 3 & 5->Swap 0 & 6->Swap 3 & 4->Swap 4 & 3->Swap 6 & 0->Swap 7 & 4->Swap 5 & 3->Swap 8 & 3->Swap 6 & 1->Swap 6 & 2->Swap 0 & 5->Swap 2 & 6->Swap 6 & 2->Swap 4 & 7->Swap 5 & 0->Swap 1 & 2->Swap 1 & 6->Swap 2 & 6->Swap 3 & 0->Swap 3 & 6->DONE,26,89,0,Swap 6 & 3->Swap 0 & 3->Swap 2 & 1->Swap 5 & 1->Swap 3 & 8->Swap 1 & 5->Swap 3 & 5->Swap 0 & 6->Swap 3 & 4->Swap 4 & 3->Swap 6 & 0->Swap 7 & 4->Swap 5 & 3->Swap 8 & 3->Swap 6 & 1->Swap 6 & 2->Swap 0 & 5->Swap 2 & 6->Swap 6 & 2->Swap 4 & 7->Swap 5 & 0->Swap 3 & 0->Swap 2 & 6->Swap 1 & 6->Swap 1 & 2->Swap 3 & 6->DONE,
123456780,425136780,10,89,0,Swap 6 & 5->Swap 5 & 3->Swap 5 & 2->Swap 4 & 1->Swap 3 & 6->Swap 2 & 5->Swap 1 & 4->Swap 6 & 5->Swap 5 & 3->Swap 3 & 6->DONE,10,45,0,Swap 6 & 5->Swap 5 & 3->Swap 5 & 2->Swap 4 & 1->Swap 3 & 6->Swap 2 & 5->Swap 1 & 4->Swap 3 & 2->Swap 5 & 3->Swap 2 & 5->DONE,
123456780,486732105,18,224,0,Swap 8 & 7->Swap 3 & 2->Swap 7 & 5->Swap 7 & 4->Swap 4 & 3->Swap 0 & 5->Swap 7 & 1->Swap 8 & 1->Swap 8 & 7->Swap 4 & 8->Swap 6 & 2->Swap 1 & 7->Swap 1 & 4->Swap 5 & 0->Swap 2 & 3->Swap 3 & 6->Swap 2 & 8->Swap 5 & 8->DONE,18,78,1,Swap 8 & 7->Swap 3 & 2->Swap 7 & 5->Swap 7 & 4->Swap 4 & 3->Swap 0 & 5->Swap 7 & 1->Swap 8 & 1->Swap 8 & 7->Swap 4 & 8->Swap 6 & 2->Swap 3 & 8->Swap 2 & 6->Swap 2 & 3->Swap 1 & 7->Swap 1 & 4->Swap 5 & 0->Swap 5 & 8->DONE,
123456780,610432758,18,895,1,Swap 6 & 3->Swap 6 & 2->Swap 6 & 1->Swap 7 & 4->Swap 3 & 5->Swap 0 & 5->Swap 5 & 8->Swap 0 & 2->Swap 4 & 7->Swap 7 & 4->Swap 4 & 7->Swap 5 & 3->Swap 8 & 3->Swap 1 & 6->Swap 2 & 0->Swap 2 & 6->Swap 3 & 0->Swap 3 & 6->DONE,18,89,0,Swap 6 & 3->Swap 6 & 2->Swap 6 & 1->Swap 7 & 4->Swap 3 & 5->Swap 0 & 5->Swap 5 & 8->Swap 0 & 2->Swap 4 & 7->Swap 7 & 4->Swap 4 & 7->Swap 1 & 6->Swap 3 & 6->Swap 2 & 0->Swap 2 & 3->Swap 5 & 6->Swap 8 & 6->Swap 6 & 0->DONE,
123456780,183427056,20,281,1,Swap 8 & 5->Swap 5 & 7->Swap 8 & 2->Swap 0 & 7->Swap 7 & 0->Swap 2 & 4->Swap 6 & 4->Swap 7 & 6->Swap 0 & 6->Swap 0 & 5->Swap 2 & 1->Swap 1 & 2->Swap 4 & 7->Swap 4 & 2->Swap 2 & 8->Swap 5 & 8->Swap 8 & 0->Swap 6 & 7->Swap 7 & 0->Swap 7 & 8->DONE,20,77,0,Swap 8 & 5->Swap 5 & 7->Swap 8 & 2->Swap 0 & 7->Swap 7 & 0->Swap 2 & 4->Swap 6 & 4->Swap 7 & 6->Swap 0 & 6->Swap 0 & 5->Swap 2 & 1->Swap 1 & 2->Swap 4 & 7->Swap 4 & 2->Swap 2 & 8->Swap 5 & 8->Swap 6 & 7->Swap 8 & 0->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,125687340,36,3775,8,Swap 5 & 2->Swap 2 & 5->Swap 8 & 7->Swap 4 & 1->Swap 7 & 8->Swap 5 & 2->Swap 1 & 4->Swap 8 & 7->Swap 0 & 6->Swap 2 & 4->Swap 8 & 2->Swap 6 & 0->Swap 0 & 7->Swap 6 & 4->Swap 2 & 8->Swap 7 & 4->Swap 3 & 5->Swap 0 & 8->Swap 3 & 1->Swap 8 & 6->Swap 2 & 3->Swap 6 & 0->Swap 1 & 2->Swap 4 & 0->Swap 0 & 7->Swap 7 & 4->Swap 6 & 3->Swap 4 & 7->Swap 7 & 0->Swap 4 & 3->Swap 3 & 8->Swap 7 & 3->Swap 3 & 5->Swap 7 & 6->Swap 4 & 7->Swap 5 & 6->DONE,38,122,0,Swap 5 & 2->Swap 2 & 5->Swap 8 & 7->Swap 4 & 1->Swap 7 & 8->Swap 5 & 2->Swap 1 & 4->Swap 8 & 7->Swap 0 & 6->Swap 2 & 4->Swap 8 & 2->Swap 6 & 0->Swap 0 & 7->Swap 6 & 4->Swap 2 & 8->Swap 7 & 4->Swap 3 & 5->Swap 0 & 8->Swap 3 & 1->Swap 8 & 6->Swap 2 & 3->Swap 6 & 0->Swap 1 & 2->Swap 4 & 0->Swap 0 & 7->Swap 7 & 4->Swap 6 & 3->Swap 4 & 7->Swap 7 & 0->Swap 4 & 8->Swap 4 & 6->Swap 7 & 6->Swap 8 & 3->Swap 3 & 7->Swap 7 & 8->Swap 3 & 2->Swap 5 & 3->Swap 2 & 5->DONE,
123456780,231785460,12,67,0,Swap 2 & 1->Swap 3 & 1->Swap 6 & 5->Swap 5 & 1->Swap 8 & 6->Swap 7 & 4->Swap 1 & 5->Swap 4 & 7->Swap 1 & 3->Swap 1 & 2->Swap 6 & 8->Swap 5 & 6->DONE,12,56,0,Swap 2 & 1->Swap 3 & 1->Swap 6 & 5->Swap 5 & 1->Swap 8 & 6->Swap 7 & 4->Swap 1 & 5->Swap 1 & 3->Swap 1 & 2->Swap 4 & 7->Swap 6 & 8->Swap 5 & 6->DONE,
123456780,526314087,26,1526,3,Swap 0 & 8->Swap 8 & 0->Swap 4 & 1->Swap 5 & 1->Swap 5 & 4->Swap 6 & 3->Swap 0 & 3->Swap 1 & 4->Swap 2 & 5->Swap 0 & 4->Swap 5 & 2->Swap 8 & 7->Swap 3 & 7->Swap 2 & 5->Swap 3 & 8->Swap 5 & 2->Swap 0 & 1->Swap 3 & 0->Swap 1 & 3->Swap 1 & 5->Swap 4 & 3->Swap 3 & 6->Swap 4 & 5->Swap 8 & 0->Swap 7 & 0->Swap 7 & 8->DONE,26,121,0,Swap 0 & 8->Swap 8 & 0->Swap 4 & 1->Swap 5 & 1->Swap 5 & 4->Swap 6 & 3->Swap 0 & 3->Swap 1 & 4->Swap 2 & 5->Swap 0 & 4->Swap 5 & 2->Swap 8 & 7->Swap 3 & 7->Swap 2 & 5->Swap 3 & 8->Swap 5 & 2->Swap 0 & 1->Swap 3 & 0->Swap 1 & 3->Swap 1 & 5->Swap 4 & 3->Swap 3 & 6->Swap 4 & 5->Swap 8 & 0->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,346158207,24,3549,7,Swap 7 & 4->Swap 0 & 8->Swap 5 & 2->Swap 0 & 4->Swap 2 & 5->Swap 3 & 2->Swap 4 & 0->Swap 6 & 2->Swap 8 & 2->Swap 4 & 7->Swap 2 & 0->Swap 2 & 7->Swap 4 & 1->Swap 0 & 7->Swap 3 & 4->Swap 7 & 0->Swap 4 & 3->Swap 1 & 4->Swap 7 & 2->Swap 8 & 5->Swap 5 & 6->Swap 5 & 3->Swap 2 & 8->Swap 2 & 5->DONE,24,155,1,Swap 7 & 4->Swap 0 & 8->Swap 5 & 2->Swap 0 & 4->Swap 2 & 5->Swap 3 & 2->Swap 4 & 0->Swap 6 & 2->Swap 8 & 2->Swap 4 & 7->Swap 2 & 0->Swap 2 & 7->Swap 4 & 1->Swap 0 & 7->Swap 3 & 4->Swap 4 & 3->Swap 1 & 4->Swap 7 & 0->Swap 7 & 2->Swap 8 & 5->Swap 2 & 8->Swap 2 & 3->Swap 5 & 3->Swap 3 & 6->DONE,
123456780,726843015,30,912,3,Swap 8 & 7->Swap 5 & 4->Swap 8 & 5->Swap 7 & 5->Swap 4 & 8->Swap 7 & 4->Swap 7 & 1->Swap 6 & 3->Swap 4 & 1->Swap 8 & 2->Swap 1 & 4->Swap 0 & 5->Swap 2 & 8->Swap 0 & 4->Swap 8 & 1->Swap 5 & 4->Swap 4 & 5->Swap 4 & 1->Swap 1 & 0->Swap 2 & 7->Swap 0 & 1->Swap 7 & 2->Swap 3 & 6->Swap 4 & 8->Swap 1 & 0->Swap 5 & 0->Swap 5 & 8->Swap 1 & 4->Swap 1 & 7->Swap 4 & 7->DONE,30,100,0,Swap 8 & 7->Swap 5 & 4->Swap 8 & 5->Swap 7 & 5->Swap 4 & 8->Swap 7 & 4->Swap 7 & 1->Swap 6 & 3->Swap 4 & 1->Swap 8 & 2->Swap 1 & 4->Swap 0 & 5->Swap 2 & 8->Swap 0 & 4->Swap 8 & 1->Swap 5 & 4->Swap 4 & 5->Swap 4 & 1->Swap 1 & 0->Swap 2 & 7->Swap 0 & 1->Swap 7 & 2->Swap 3 & 6->Swap 4 & 8->Swap 1 & 0->Swap 5 & 0->Swap 5 & 8->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->DONE,
123456780,681230754,24,4175,8,Swap 2 & 1->Swap 6 & 3->Swap 3 & 6->Swap 3 & 1->Swap 6 & 5->Swap 6 & 4->Swap 0 & 8->Swap 0 & 4->Swap 8 & 4->Swap 5 & 0->Swap 8 & 5->Swap 3 & 2->Swap 2 & 3->Swap 8 & 3->Swap 6 & 2->Swap 3 & 8->Swap 5 & 8->Swap 1 & 3->Swap 4 & 0->Swap 1 & 6->Swap 4 & 5->Swap 4 & 2->Swap 2 & 6->Swap 5 & 6->DONE,24,110,1,Swap 2 & 1->Swap 6 & 3->Swap 3 & 6->Swap 3 & 1->Swap 6 & 5->Swap 6 & 4->Swap 0 & 8->Swap 0 & 4->Swap 8 & 4->Swap 5 & 0->Swap 8 & 5->Swap 3 & 2->Swap 2 & 3->Swap 8 & 3->Swap 6 & 2->Swap 2 & 6->Swap 3 & 8->Swap 1 & 3->Swap 1 & 2->Swap 5 & 8->Swap 4 & 0->Swap 5 & 6->Swap 4 & 6->Swap 4 & 5->DONE,
123456780,436210785,18,456,0,Swap 2 & 1->Swap 6 & 3->Swap 3 & 6->Swap 6 & 3->Swap 3 & 5->Swap 0 & 5->Swap 5 & 8->Swap 6 & 1->Swap 8 & 5->Swap 1 & 6->Swap 4 & 2->Swap 3 & 1->Swap 5 & 0->Swap 5 & 6->Swap 5 & 3->Swap 2 & 4->Swap 1 & 5->Swap 1 & 2->DONE,18,99,1,Swap 2 & 1->Swap 6 & 3->Swap 3 & 6->Swap 6 & 3->Swap 3 & 5->Swap 0 & 5->Swap 5 & 8->Swap 6 & 1->Swap 8 & 5->Swap 1 & 6->Swap 4 & 2->Swap 3 & 1->Swap 1 & 2->Swap 1 & 4->Swap 5 & 0->Swap 2 & 3->Swap 5 & 3->Swap 3 & 6->DONE,
123456780,213465870,8,34,0,Swap 6 & 5->Swap 8 & 7->Swap 5 & 3->Swap 3 & 5->Swap 2 & 1->Swap 1 & 2->Swap 5 & 6->Swap 7 & 8->DONE,8,34,0,Swap 6 & 5->Swap 8 & 7->Swap 5 & 3->Swap 3 & 5->Swap 2 & 1->Swap 1 & 2->Swap 5 & 6->Swap 7 & 8->DONE,
123456780,213584760,14,67,0,Swap 4 & 1->Swap 8 & 7->Swap 2 & 4->Swap 5 & 1->Swap 7 & 8->Swap 0 & 8->Swap 1 & 4->Swap 8 & 6->Swap 8 & 4->Swap 6 & 0->Swap 1 & 2->Swap 6 & 8->Swap 4 & 6->Swap 4 & 5->DONE,14,45,0,Swap 4 & 1->Swap 8 & 7->Swap 2 & 4->Swap 5 & 1->Swap 7 & 8->Swap 0 & 8->Swap 1 & 4->Swap 8 & 6->Swap 8 & 4->Swap 6 & 0->Swap 1 & 2->Swap 6 & 8->Swap 4 & 6->Swap 4 & 5->DONE,
123456780,13425786,20,178,0,Swap 0 & 6->Swap 2 & 1->Swap 8 & 7->Swap 0 & 5->Swap 0 & 4->Swap 6 & 5->Swap 0 & 2->Swap 7 & 8->Swap 1 & 0->Swap 7 & 2->Swap 6 & 4->Swap 0 & 1->Swap 4 & 6->Swap 2 & 7->Swap 4 & 2->Swap 5 & 6->Swap 1 & 0->Swap 2 & 0->Swap 5 & 0->Swap 6 & 0->DONE,20,45,0,Swap 0 & 6->Swap 2 & 1->Swap 8 & 7->Swap 0 & 5->Swap 0 & 4->Swap 6 & 5->Swap 0 & 2->Swap 7 & 8->Swap 1 & 0->Swap 7 & 2->Swap 6 & 4->Swap 0 & 1->Swap 4 & 6->Swap 2 & 7->Swap 4 & 2->Swap 5 & 6->Swap 1 & 0->Swap 2 & 0->Swap 5 & 0->Swap 6 & 0->DONE,
123456780,265348107,22,2854,6,Swap 6 & 5->Swap 2 & 1->Swap 6 & 1->Swap 8 & 1->Swap 5 & 3->Swap 1 & 7->Swap 8 & 4->Swap 7 & 4->Swap 4 & 7->Swap 4 & 8->Swap 0 & 7->Swap 3 & 8->Swap 3 & 4->Swap 7 & 0->Swap 7 & 1->Swap 4 & 3->Swap 3 & 6->Swap 8 & 6->Swap 1 & 8->Swap 5 & 3->Swap 1 & 5->Swap 1 & 2->DONE,22,143,0,Swap 6 & 5->Swap 2 & 1->Swap 6 & 1->Swap 8 & 1->Swap 5 & 3->Swap 1 & 7->Swap 8 & 4->Swap 7 & 4->Swap 4 & 7->Swap 4 & 8->Swap 0 & 7->Swap 3 & 8->Swap 3 & 4->Swap 5 & 6->Swap 4 & 3->Swap 8 & 3->Swap 3 & 6->Swap 7 & 0->Swap 7 & 1->Swap 1 & 8->Swap 1 & 5->Swap 1 & 2->DONE,
123456780,123460875,10,45,0,Swap 6 & 5->Swap 6 & 2->Swap 8 & 7->Swap 0 & 5->Swap 5 & 7->Swap 2 & 6->Swap 7 & 5->Swap 7 & 8->Swap 5 & 0->Swap 5 & 6->DONE,10,34,0,Swap 6 & 5->Swap 6 & 2->Swap 8 & 7->Swap 0 & 5->Swap 5 & 7->Swap 2 & 6->Swap 7 & 5->Swap 5 & 0->Swap 5 & 6->Swap 7 & 8->DONE,
123456780,136572408,14,78,1,Swap 3 & 2->Swap 6 & 2->Swap 5 & 4->Swap 0 & 8->Swap 8 & 2->Swap 7 & 5->Swap 4 & 7->Swap 2 & 8->Swap 5 & 4->Swap 8 & 0->Swap 2 & 6->Swap 2 & 3->Swap 7 & 5->Swap 4 & 7->DONE,14,56,0,Swap 3 & 2->Swap 6 & 2->Swap 5 & 4->Swap 0 & 8->Swap 8 & 2->Swap 7 & 5->Swap 4 & 7->Swap 2 & 8->Swap 5 & 4->Swap 2 & 6->Swap 2 & 3->Swap 7 & 5->Swap 4 & 7->Swap 8 & 0->DONE,
123456780,143056287,20,606,1,Swap 4 & 1->Swap 5 & 1->Swap 1 & 2->Swap 6 & 3->Swap 0 & 8->Swap 0 & 7->Swap 1 & 4->Swap 2 & 5->Swap 8 & 7->Swap 3 & 6->Swap 0 & 2->Swap 6 & 5->Swap 5 & 6->Swap 2 & 0->Swap 4 & 1->Swap 2 & 4->Swap 1 & 2->Swap 7 & 8->Swap 7 & 0->Swap 8 & 0->DONE,20,78,0,Swap 4 & 1->Swap 5 & 1->Swap 1 & 2->Swap 6 & 3->Swap 0 & 8->Swap 0 & 7->Swap 1 & 4->Swap 2 & 5->Swap 8 & 7->Swap 3 & 6->Swap 0 & 2->Swap 6 & 5->Swap 5 & 6->Swap 2 & 0->Swap 2 & 1->Swap 4 & 2->Swap 1 & 4->Swap 8 & 0->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,231456780,8,34,0,Swap 8 & 7->Swap 2 & 1->Swap 7 & 8->Swap 0 & 6->Swap 3 & 1->Swap 6 & 0->Swap 1 & 3->Swap 1 & 2->DONE,8,23,0,Swap 8 & 7->Swap 2 & 1->Swap 7 & 8->Swap 0 & 6->Swap 3 & 1->Swap 6 & 0->Swap 1 & 3->Swap 1 & 2->DONE,
123456780,123706548,10,146,0,Swap 0 & 8->Swap 7 & 4->Swap 0 & 5->Swap 5 & 4->Swap 6 & 3->Swap 3 & 6->Swap 4 & 5->Swap 4 & 7->Swap 5 & 0->Swap 8 & 0->DONE,10,45,0,Swap 0 & 8->Swap 7 & 4->Swap 0 & 5->Swap 5 & 4->Swap 6 & 3->Swap 3 & 6->Swap 5 & 7->Swap 4 & 0->Swap 4 & 5->Swap 8 & 0->DONE,
123456780,216430758,20,161,1,Swap 2 & 1->Swap 0 & 8->Swap 1 & 2->Swap 2 & 1->Swap 6 & 3->Swap 8 & 3->Swap 0 & 5->Swap 1 & 2->Swap 2 & 1->Swap 0 & 1->Swap 1 & 0->Swap 3 & 8->Swap 3 & 0->Swap 0 & 3->Swap 3 & 0->Swap 1 & 2->Swap 8 & 5->Swap 5 & 0->Swap 5 & 3->Swap 3 & 6->DONE,20,78,0,Swap 2 & 1->Swap 0 & 8->Swap 1 & 2->Swap 2 & 1->Swap 6 & 3->Swap 8 & 3->Swap 0 & 5->Swap 1 & 2->Swap 2 & 1->Swap 0 & 1->Swap 1 & 0->Swap 3 & 8->Swap 3 & 0->Swap 0 & 3->Swap 3 & 0->Swap 1 & 2->Swap 5 & 3->Swap 8 & 3->Swap 3 & 0->Swap 3 & 6->DONE,
123456780,510473268,20,943,2,Swap 7 & 4->Swap 2 & 1->Swap 0 & 6->Swap 8 & 4->Swap 5 & 7->Swap 0 & 3->Swap 4 & 8->Swap 3 & 7->Swap 5 & 2->Swap 4 & 2->Swap 6 & 8->Swap 7 & 3->Swap 8 & 6->Swap 3 & 0->Swap 6 & 0->Swap 1 & 5->Swap 8 & 7->Swap 7 & 2->Swap 2 & 8->Swap 2 & 5->DONE,20,111,0,Swap 7 & 4->Swap 2 & 1->Swap 0 & 6->Swap 8 & 4->Swap 5 & 7->Swap 0 & 3->Swap 4 & 8->Swap 3 & 7->Swap 5 & 2->Swap 4 & 2->Swap 6 & 8->Swap 7 & 3->Swap 1 & 5->Swap 3 & 0->Swap 6 & 7->Swap 7 & 2->Swap 2 & 6->Swap 2 & 5->Swap 8 & 6->Swap 6 & 0->DONE,
123456780,386751402,18,5333,10,Swap 0 & 8->Swap 3 & 2->Swap 3 & 1->Swap 6 & 2->Swap 6 & 1->Swap 7 & 4->Swap 8 & 2->Swap 8 & 1->Swap 8 & 6->Swap 4 & 7->Swap 2 & 0->Swap 2 & 5->Swap 2 & 8->Swap 5 & 8->Swap 2 & 3->Swap 1 & 6->Swap 1 & 3->Swap 1 & 2->DONE,18,110,0,Swap 0 & 8->Swap 3 & 2->Swap 3 & 1->Swap 6 & 2->Swap 6 & 1->Swap 7 & 4->Swap 8 & 2->Swap 8 & 1->Swap 8 & 6->Swap 1 & 6->Swap 4 & 7->Swap 2 & 0->Swap 8 & 3->Swap 1 & 3->Swap 1 & 8->Swap 5 & 8->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,486315702,22,1330,3,Swap 3 & 2->Swap 4 & 1->Swap 1 & 4->Swap 6 & 2->Swap 8 & 5->Swap 2 & 6->Swap 6 & 2->Swap 3 & 1->Swap 4 & 3->Swap 0 & 5->Swap 1 & 4->Swap 5 & 2->Swap 4 & 1->Swap 8 & 1->Swap 2 & 0->Swap 1 & 3->Swap 1 & 4->Swap 5 & 3->Swap 3 & 6->Swap 5 & 8->Swap 2 & 8->Swap 2 & 5->DONE,22,89,0,Swap 3 & 2->Swap 4 & 1->Swap 1 & 4->Swap 6 & 2->Swap 8 & 5->Swap 2 & 6->Swap 6 & 2->Swap 3 & 1->Swap 4 & 3->Swap 0 & 5->Swap 1 & 4->Swap 5 & 2->Swap 4 & 1->Swap 8 & 1->Swap 3 & 4->Swap 1 & 8->Swap 1 & 3->Swap 2 & 0->Swap 2 & 8->Swap 2 & 3->Swap 5 & 3->Swap 3 & 6->DONE,
123456780,143265780,14,122,0,Swap 5 & 4->Swap 4 & 2->Swap 2 & 5->Swap 8 & 7->Swap 7 & 8->Swap 7 & 2->Swap 6 & 5->Swap 8 & 2->Swap 2 & 8->Swap 2 & 7->Swap 5 & 6->Swap 5 & 4->Swap 4 & 2->Swap 2 & 5->DONE,14,45,0,Swap 5 & 4->Swap 4 & 2->Swap 2 & 5->Swap 8 & 7->Swap 7 & 8->Swap 7 & 2->Swap 6 & 5->Swap 8 & 2->Swap 2 & 8->Swap 2 & 7->Swap 5 & 6->Swap 2 & 1->Swap 4 & 2->Swap 1 & 4->DONE,
123456780,640152837,26,1074,2,Swap 5 & 2->Swap 6 & 3->Swap 7 & 4->Swap 8 & 4->Swap 2 & 7->Swap 2 & 1->Swap 0 & 3->Swap 5 & 2->Swap 6 & 2->Swap 6 & 5->Swap 3 & 4->Swap 0 & 7->Swap 7 & 2->Swap 4 & 2->Swap 4 & 7->Swap 2 & 7->Swap 0 & 5->Swap 4 & 0->Swap 7 & 3->Swap 7 & 8->Swap 4 & 6->Swap 1 & 4->Swap 2 & 0->Swap 3 & 0->Swap 2 & 6->Swap 3 & 6->DONE,28,176,0,Swap 5 & 2->Swap 6 & 3->Swap 7 & 4->Swap 8 & 4->Swap 2 & 7->Swap 2 & 1->Swap 0 & 3->Swap 5 & 2->Swap 6 & 2->Swap 6 & 5->Swap 3 & 4->Swap 0 & 7->Swap 7 & 2->Swap 4 & 2->Swap 4 & 7->Swap 2 & 7->Swap 0 & 5->Swap 4 & 0->Swap 1 & 6->Swap 2 & 0->Swap 7 & 3->Swap 3 & 0->Swap 7 & 8->Swap 5 & 4->Swap 4 & 6->Swap 6 & 5->Swap 2 & 6->Swap 3 & 6->DONE,
